log_budget,release_year,release_month,release_quarter,log_star_power,score,action,adventure,animation,comedy,crime,documentary,drama,family,fantasy,history,horror,music,mystery,nan,romance,science_fiction,thriller,tv_movie,war,western,opening_weekend,revenue,names
18.287149362756413,2015,8,3,19.31578510663109,44.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,176655310.594473,333132750.0,Fantastic Four
18.643824303266577,2017,1,1,19.105284170048566,54.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,134634809.04183945,240697856.0,Assassin's Creed
15.768254588482366,2017,9,3,17.743206654411484,73.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,939367.9691703779,2587072.0,A Question of Faith
17.216707972959764,2006,5,2,18.945489436770387,69.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,25658799.658960517,65390493.0,Take the Lead
18.47706108684027,2020,7,3,19.988677368503446,77.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,239759858.9666236,667037174.8,The Kissing Booth 2
16.951004817371683,2022,2,1,19.13194198690983,69.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,11228433.841524512,44000000.0,Marry Me
15.039286283703994,2019,8,3,19.331912206861773,77.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5659678.933275795,15894372.0,Father There Is Only One
18.488339401771974,2020,1,1,19.27636102184365,61.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,138592687.37466162,247575382.6,Run Sweetheart Run
18.4994919336188,2014,10,4,19.311646686730683,58.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,85671827.355025,196920944.4,Love Affair
17.216707972959764,2012,6,2,18.87296132510029,58.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23101670.90841508,54052249.0,The Three Stooges
16.380459992348886,2011,1,1,19.2959130097735,77.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,177115054.54177386,331266710.0,Black Swan
18.258161826219297,2007,5,2,19.17546449538511,75.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,32514977.141774885,83080084.0,Zodiac
18.7163309934938,2022,8,3,20.30833295087437,73.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,322374805.0756511,716009340.2,Snoopy Presents: Lucy's School
18.34595720853229,2008,9,3,20.00405639544935,74.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,247778226.55032235,609222681.4,Barbie and the Diamond Castle
18.292847383806116,1984,5,2,19.798632106002643,59.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,186843817.4527728,503089616.8,Nun in Rope Hell
16.52356082573315,2018,10,4,19.008331813702615,65.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,39122701.33983285,77514401.0,Halloween
16.118095750958314,2018,10,4,19.008331813702615,65.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,135646361.21876094,255416089.0,Halloween
12.691583538230217,2018,10,4,19.008331813702615,65.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,30795090.182881597,70274000.0,Halloween
18.450627830025287,1990,9,3,19.83775592393948,68.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,150922858.37301973,412503777.6,Halfaouine: Boy of the Terraces
16.012735246411598,2009,12,4,18.265860450622906,80.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25908533.86036418,70000000.0,3 Idiots
17.034386422832473,2004,8,3,18.542225778863287,67.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12901391.056501258,31635150.0,The Girl Next Door
15.607270193858982,2019,5,2,18.58975964314872,61.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,14780378.905952554,33224654.0,Brightburn
18.358805350872576,2018,3,1,19.986135954496024,79.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227596452.08698946,704890509.2,Martians vs Mexicans
14.731801689838349,2013,7,3,17.190776676280404,66.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,672596.0870412574,1392649.0,Underdogs
13.815511557963774,1993,1,1,18.467034525870314,56.0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3359289.626740924,8556940.0,Leprechaun
18.36938746009113,2015,3,1,19.171303942784423,55.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,55783547.838946044,108874967.0,Seventh Son
18.014215150525633,2012,2,1,19.65409674536182,74.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,231731309.5960075,439119920.6,Justice League: Doom
18.76427045543464,2021,7,3,20.052598347974705,75.0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,485614272.4046488,937353330.4,"Batman: The Long Halloween, Part One"
18.31532023940565,1987,7,3,18.705422724530308,75.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,97273585.2,162122642.0,The Magnificent Seven
18.65969765229688,2005,10,4,20.106279932652324,71.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,372520288.3266237,816420246.8,Barbie and the Magic of Pegasus
18.4102262961536,2021,6,2,20.079479160923235,78.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,324971090.5137069,806179002.2,Sweet & Sour
15.009433329466965,2002,8,3,18.106300031842036,84.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12063085.939345697,30641770.0,City of God
18.839391085389497,2022,6,2,19.471010586107397,70.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,210234702.0482593,628779204.4,Halftime
16.993564429978885,2022,7,3,19.016655241379972,76.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,58631083.45275752,136539552.0,Where the Crawdads Sing
18.1462439114085,2006,10,4,18.889061307003523,76.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,37179101.070683755,69845011.0,Children of Men
17.926384438531027,2013,4,2,19.698080374724878,76.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,158768372.42076543,339269019.4,The Garden of Words
16.071113156968224,1998,6,2,19.423542415790596,20.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15901697.40406103,38139010.0,Chinese Erotic Ghost Story
17.216707972959764,1984,10,4,18.58592776984572,84.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1680974.24383342,5576529.0,Once Upon a Time in America
18.181153726094113,2022,2,1,19.932087666367128,70.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,207483431.92950752,485621788.4,The Companions
18.664410936711953,2023,4,2,19.27708762442052,60.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136032231.4555579,243434798.2,Ride On
18.643824303266577,2012,9,3,19.057839735255154,60.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,104810737.14284529,211856088.0,Total Recall
17.989897843244528,2012,9,3,19.057839735255154,60.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,128462614.70443709,261399830.0,Total Recall
17.50439003707821,2016,8,3,18.972544743594522,59.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,73873033.50998473,125729635.0,Mechanic: Resurrection
17.50439003707821,1999,10,4,19.6493777594118,79.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,216517360.8942241,672806292.0,The Sixth Sense
18.55870205056054,2014,3,1,19.645318853113306,63.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,182731479.0,304552465.0,Avengers Confidential: Black Widow & Punisher
18.5517090151307,1977,10,4,19.88311715081517,50.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154518611.1348227,449042622.0,Three Swedish Girls in Upper Bavaria
17.622173069956816,2020,3,1,19.308738049353803,68.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20963154.55069855,37163054.0,Bloodshot
14.914489779304356,2022,2,1,18.05287766348388,49.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,25964.767650976086,75167.0,Simple Passion
18.54643195807627,2022,8,3,20.113516314405825,72.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,371365878.3217494,652368753.6,Wifelike
17.370858648025116,1989,8,3,19.218244119278854,72.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,206939664.23850885,411348924.0,Batman
17.034386422832473,2007,12,4,19.04034585839217,79.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,60630608.431685895,164035753.0,No Country for Old Men
17.909855136853043,2014,4,2,19.25085875454612,74.0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,251066540.41745526,468084718.0,The Lego Movie
17.034386422832473,2018,12,4,18.469540122047363,67.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24742555.67237864,51800758.0,Peppermint
18.933504376369054,2022,7,3,20.171497217165395,47.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,283538876.986466,660864312.8,Schächten
18.064005814299346,2020,10,4,19.035699402828996,56.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,103925289.47690749,203847277.2,Skylines
17.059461400345544,2006,8,3,18.770594219739436,71.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1665247.4703075443,3224000.0,Naruto the Movie: Guardians of the Crescent Moon Kingdom
18.17221939747438,1995,11,4,19.43454311225896,64.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,84741854.39786597,251777647.4,All Things Fair
18.92145603792546,2011,11,4,19.737687042669233,70.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,159725040.7489735,509012026.8,Pixie Hollow Games
18.292847383806116,2022,9,3,18.923865300950798,58.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,70699793.24949548,187212327.4,The Munsters
18.5827996019322,2021,12,4,20.291339728410545,65.0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,392223931.32,653706552.2,The Whole Truth
18.53935228255086,1985,7,3,20.135211253035866,44.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,256058954.559587,597883933.0,Office Love: Behind Closed Doors
18.757152987716434,2019,10,4,19.194706250721136,63.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,89915739.64076483,166598362.0,Gemini Man
18.936732692658662,2023,4,2,18.981838198908264,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,66406464.30639333,175269998.8,My Beautiful Man ～eternal～
19.432281659267208,2018,5,2,19.504354004187263,66.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,215000871.42321295,393151347.0,Solo: A Star Wars Story
18.849862385188263,2021,6,2,19.794804413213893,53.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,238852015.04324418,419974411.6,Dinosaur Hotel
17.909855136853043,2005,4,2,18.747834882677697,50.0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,33780251.00894961,71073932.0,xXx: State of the Union
19.11382792951231,2016,12,4,19.61679756349421,75.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,632068712.7245655,1055083596.0,Rogue One: A Star Wars Story
17.182806422433504,2021,4,2,18.938153026414117,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2332969.294616422,4131781.0,Voyagers
18.503181974672213,2012,5,2,20.10556342634201,49.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,228981439.8518544,539181833.0,Sexual Chronicles of a French Family
18.31532023940565,2020,9,3,19.16429918293154,71.0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,13130340.231278302,28588425.0,Scoob!
15.520258832020865,2018,6,2,18.418400877428752,78.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12593252.97179678,24340302.0,The Witch: Part 1. The Subversion
17.370858648025116,2001,9,3,18.965265518363317,58.0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,111483397.54519708,197692062.0,Spy Kids
18.20128019137029,2017,5,2,19.334923730559904,56.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,73517555.89130214,176682291.4,Mother's Friend
18.258161826219297,2004,8,3,19.0930240981157,73.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,161482413.0237398,311001124.0,The Bourne Supremacy
19.188935401637334,2022,9,3,20.96854001151334,92.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,638440517.3119018,1748017438.4,BTS: Permission to Dance on Stage - LA
18.79499912994127,2010,9,3,19.610215314644716,67.0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,286362434.2846879,524420200.6,Tinker Bell and the Great Fairy Rescue
17.50439003707821,2009,10,4,18.607561016064807,58.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,23852374.2,39753957.0,Cirque du Freak: The Vampire's Assistant
18.410630418199872,2022,6,2,20.07048272260531,53.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272659084.80219245,724917350.2,Chip and Potato: Chip's Holiday
18.08072245209521,2017,9,3,19.740782687077488,68.0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,181581904.01129526,392839573.2,Barbie Fairytopia: Mermaidia
15.656060350091908,2018,8,3,18.735003971033052,68.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,97458935.7586251,185403521.0,The Quake
16.811242881518265,2017,11,4,18.86803227184922,72.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,14788614.85176483,27975429.0,What Happened to Monday
18.31532023940565,1995,5,2,19.394460150835624,72.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,199903219.40293542,366101666.0,Die Hard: With a Vengeance
14.403297778421795,2010,11,4,18.95874242535845,56.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,32993577.421388652,70165900.0,The Last Exorcism
12.349129154854763,2011,12,4,18.365325366566783,61.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,28029236.851614166,84563373.8,Hotel Desire
18.75572339491706,2022,10,4,20.056974033659753,74.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,315260935.239277,677745703.6,God's Crooked Lines
18.65969765229688,2017,9,3,19.772792129181628,66.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,117264682.16721404,325823441.8,Barbie Presents: Thumbelina
18.132998684833918,2019,9,3,19.22521761464218,75.0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,93310370.90144044,188668688.0,Abominable
18.978008207097155,2021,11,4,19.959025677900275,70.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,236836757.38558233,611708903.2,Three Wishes for Cinderella
18.43753787085163,2015,2,1,18.988157988009842,78.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219403800.5691795,716719914.2,Don't F*#% With John Wick
18.978008207097155,2023,4,2,19.41899849341327,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,67223465.70494312,175269998.8,Paupahan
18.420680753952364,2009,12,4,18.87447343722948,65.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,59474193.6,99123656.0,Where the Wild Things Are
16.951004817371683,2019,1,1,19.499797357161007,82.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,121014711.67548504,319995019.0,Green Book
17.458637921037546,2022,4,2,19.299320989193962,78.0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2224146.8017442347,4100000.0,My Little Pony: A New Generation
17.1336886201251,2016,3,1,19.488198101473074,80.0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,23141765.870560437,49714378.0,The Boy and the Beast
18.492070749350024,1988,3,1,19.774434666306682,75.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,224751090.02041057,442534509.4,Saint Seiya: The Heated Battle of the Gods
11.741557924627433,2013,7,3,19.1000124108897,63.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,77035378.59389092,164148886.4,Europa Report
16.811242881518265,2021,3,1,19.070725242845434,42.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,178445.52011902534,349757.0,Cosmic Sin
18.46278192955873,2021,6,2,19.87878453651684,75.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,429379326.0,715632210.0,Justice Society: World War II
17.005674143355535,2008,1,1,18.474515271212894,72.0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,26272519.294247802,47301471.0,CJ7
15.424948670398354,2014,10,4,18.538104237456935,52.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,42365057.82699661,103300632.0,Ouija
18.475168938706133,2021,10,4,20.386496336415547,47.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,415845738.69100714,830215344.6,Nobody Sleeps in the Woods Tonight 2
18.86536657162407,1973,1,1,20.62946465985052,50.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,396547877.2897765,952321336.0,When Love Is Lust
18.92084979359411,2020,3,1,19.99070613384374,59.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,310181219.5340175,690959382.4,Megan
18.359868615182602,2021,8,3,19.988677368503442,70.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,319028496.7414099,683545513.4,The Kissing Booth 3
18.788097791348207,2019,7,3,19.96186848102881,55.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,111123426.88183632,326683695.4,I Don't Like Younger Men 4
17.822843761378564,2018,3,1,19.137686239554544,64.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,21239493.66816202,43070915.0,Annihilation
16.860033043306743,2020,9,3,19.32864489804603,73.0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,44129243.26463884,95194068.4,Enola Holmes
18.72816545105327,2023,4,2,20.110790942695314,69.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,205291006.73711288,542007794.8,Lewis Capaldi: How I'm Feeling Now
18.071406929674318,2021,8,3,19.71754266925355,59.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,255761985.43140346,457654821.6,Rogue Hostage
18.420680753952364,2004,11,4,19.2847253271891,66.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,194659736.65675667,331323410.0,National Treasure
18.603002309079653,2003,7,3,19.096567044255956,54.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121697036.73526141,227163273.0,Charlie's Angels: Full Throttle
13.775755494071062,2019,10,4,16.77504880931126,83.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6506698.078334374,19289062.0,Miracle in Cell No. 7
15.687312888712007,2013,1,1,19.13569542373169,58.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,53586629.34581654,102022597.6,Death Race: Inferno
18.358805350872576,2022,8,3,19.40504770676174,63.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,111141353.56955652,321279166.8,I Came By
16.012735246411598,2005,11,4,17.224058300417614,53.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,316574.18348410603,667072.4,Survival Island
17.599700214609808,2015,1,1,18.716908682005524,62.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5574114.051021363,12342632.0,The Interview
15.501909696719672,2017,2,1,15.451903486592261,49.0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,2524279.900335586,4803565.0,Guardians
13.997832948091215,1985,8,3,18.260328574146452,62.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,36493124.645773284,80000000.0,Teen Wolf
18.5159909328476,2011,9,3,19.669021896212637,58.0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,303979229.7363625,563749323.0,The Smurfs
15.607270193858982,1991,12,4,17.875004307752185,69.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4053568.5336817014,11336986.0,Career Opportunities
18.31532023940565,2009,12,4,19.331999512523645,72.0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,258934977.97086507,498438212.0,Sherlock Holmes
18.95834302751304,1996,3,1,19.608720142030773,73.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,424350059.8671574,795903109.2,Dragon Ball: The Path to Power
18.197537205138154,2012,1,1,19.313906049094726,57.0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,176332974.60522583,349088523.0,Alvin and the Chipmunks: Chipwrecked
17.989897843244528,1999,8,3,18.865650080415374,75.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,28603031.061629675,104264617.0,Eyes Wide Shut
18.56478109658413,2020,7,3,19.905398854190754,72.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,219638631.69875216,425732545.6,The Larva Island Movie
16.380459992348886,1999,3,1,18.848289901845707,76.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,18224205.871647473,60413950.0,10 Things I Hate About You
18.542898385526172,2005,5,2,19.618613046063665,74.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,446878253.21526664,850000000.0,Star Wars: Episode III - Revenge of the Sith
18.046714317438457,2020,4,2,19.803816897409376,68.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,82553869.45194975,226866064.6,College Girls' Massage Parlor
18.420680753952364,2021,3,1,19.414500848799307,67.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,15365696.64773212,27072169.0,Chaos Walking
15.946239262762864,2018,6,2,19.619115456735535,82.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1460669.4805690965,4300000.0,Maquia: When the Promised Flower Blooms
16.811242881518265,2016,11,4,19.38701819230356,79.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,174630874.60985917,437459811.0,La La Land
16.759949589762293,1991,2,1,19.433091736972937,79.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,254525283.0,424208805.0,Dances with Wolves
18.778355195217188,2010,11,4,19.330172565313553,72.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253791985.8423861,536922531.6,Dragon Ball Z: Plan to Eradicate the Super Saiyans
17.50439003707821,1994,12,4,18.373656727755566,59.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14883485.136139989,38087756.0,Ri¢hie Ri¢h
17.50439003707821,1993,1,1,18.98722155742288,74.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,96746153.46362345,215862666.0,Bram Stoker's Dracula
16.906553056777135,2004,1,1,18.989522893771813,68.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,52457183.96493461,95708457.0,Underworld
18.748544613241588,2007,2,1,19.508908850966854,54.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115064552.12264918,293853255.2,Thinking XXX
16.588099342704055,1995,3,1,19.101881715422806,66.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84651361.24937046,247275374.0,Dumb and Dumber
15.201805169084134,2020,11,4,15.075048957017044,63.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1272570.5323439697,2363584.0,Coma
17.892708978306302,2021,8,3,19.041364793822122,66.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5183810.399999999,8639684.0,The Protégé
18.132998684833918,2016,10,4,19.449469618195767,61.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,115566475.77240549,219519367.0,Inferno
16.300417291085605,2006,9,3,18.836283675595162,69.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,45310327.41629769,110989157.0,Step Up
16.45013995588628,2016,12,4,18.40625394737962,75.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,13838894.449167741,30169000.0,Pandora
18.064005814299346,2016,12,4,19.0654771365653,64.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,102418245.16384377,210020543.0,Spectral
18.406581829714852,2022,3,1,19.392500606877004,60.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,100214724.8957243,243434798.2,The Weekend Away
18.1111619905191,2021,10,4,20.46808597765317,77.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,523947114.72,873245191.2,Matando Cabos 2: La Máscara del Máscara
17.50439003707821,2014,1,1,19.03609967410424,74.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,82252269.45162344,149804632.0,Lone Survivor
17.57671069691365,2013,7,3,19.063756487716184,66.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118579143.0455843,229727774.0,The Heat
18.619531610894253,1969,2,1,18.824312128984225,52.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,51400011.07992123,131926469.0,Attraction
18.191267592203175,2022,8,3,20.377988398828666,74.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229338936.21779737,708023892.4,Inside the Mind of a Cat
18.72078534381011,2013,9,3,19.153056142488936,62.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,135022611.71858296,286896578.0,Turbo
18.61739818924428,2022,9,3,20.41143530576544,59.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,452203437.25180477,847224095.0,My Best Friend's Exorcism
